frame,similarity_next,incremental_drift
1,-0.08492580578180756,35.53352920030256
2,0.4798355366384518,12.257504699359536
3,0.46324351701155375,12.200031167855807
4,0.4505427412654097,10.180895881149683
5,0.49190042247185833,9.90052712420633
6,-0.3182300811113228,22.685452791164003
7,-0.28390583361969746,24.954817170038126
8,-0.16583255131498134,37.114712724096734
